date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(im)(MWh/h),TransactionNumber
2017/9/10,20,6.13,9,4,6.04,6.18,33,45
2017/9/10,21,6.13,8.5,4,5.36,5.79,30.9,45
2017/9/10,22,6.13,9.6,4,4.99,6.26,34.4,49
2017/9/10,23,6.13,9.84,4,5.36,5.82,33.5,47
2017/9/10,24,6.13,10.76,4,5.36,6.38,37.6,48
2017/9/10,25,5.26,10.76,4.88,5.69,6.49,38.9,54
2017/9/10,26,5.88,10.76,5.11,6.5,6.66,44.6,59
2017/9/10,27,6,10.76,5.15,6.29,6.76,48.7,62
2017/9/10,28,5.88,10.14,5.3,7.57,6.72,55.8,62
2017/9/10,29,6.26,10.76,5.5,7.61,7.21,47.6,76
2017/9/10,30,6.11,10.99,5.5,7.61,7.09,66.9,92
2017/9/10,31,6.22,11.13,5.5,5.5,7.04,64.9,81
2017/9/10,32,6.6,11.29,5.5,9.5,7.14,60,72
2017/9/10,33,6.73,13.16,5.5,5.5,6.8,75,74
2017/9/10,34,6.87,13.16,5.5,5.5,6.86,74.6,77
2017/9/10,35,7.04,13.16,5.5,8.44,6.57,126.3,87
2017/9/10,36,7.04,13.16,5.5,9.41,6.25,174.2,88
2017/9/10,37,7.6,11.64,5.5,9.8,6.21,282.2,88
2017/9/10,38,7.6,11.64,5.5,8.95,6.25,266.7,89
2017/9/10,39,7.6,11.64,5.5,9.8,6.94,357.8,105
2017/9/10,40,7.02,12.4,5.5,9.29,6.56,184.1,76
2017/9/10,41,6.87,11.82,5.5,8.9,6.22,178.9,77
2017/9/10,42,6.26,11.82,5.5,7.78,6.13,186.6,78
2017/9/10,43,5.8,10.7,5.5,8.17,5.89,170,79
2017/9/10,44,6.2,10.48,5.5,7.78,5.96,139.9,70
2017/9/10,45,10.38,10.4,5.5,7.78,6.93,32.5,58
2017/9/10,46,4.53,10.4,4.1,7.04,7.04,29.7,52
2017/9/10,47,8.23,8.23,4.6,6.66,6.43,23,52
2017/9/10,48,7.53,9.83,4.53,6.06,6.45,22.7,49
2017/9/11,1,10.4,10.4,4.2,7.37,5.69,167.8,61
2017/9/11,2,4.92,10.3,4.2,6.65,5.67,167.4,66
2017/9/11,3,5.35,8.77,4.98,7.31,5.62,164.7,62
2017/9/11,4,5.6,7.61,5.2,6.9,5.67,164.8,71
2017/9/11,5,5.6,8.13,5.2,6.52,5.63,165.2,58
2017/9/11,6,6.18,7.63,5.5,6.66,5.66,178.7,80
2017/9/11,7,6.34,7.73,5.5,7.16,5.62,328.9,76
2017/9/11,8,7.42,7.75,5.5,7.3,5.63,330.1,106
2017/9/11,9,7.4,7.73,5.5,7.02,5.77,352.8,95
2017/9/11,10,7.42,7.75,5.5,7.22,5.76,351.3,97
2017/9/11,11,7.4,8.13,5.2,7.78,5.76,346.7,84
2017/9/11,12,5.51,9.3,5.1,7.05,5.79,359.7,93
2017/9/11,13,7.55,9.29,5.14,7.25,5.66,115.5,53
2017/9/11,14,7.81,10.4,4.4,7.58,5.86,83.5,58
2017/9/11,15,7.8,10.4,5.7,5.94,7.02,32.2,49
2017/9/11,16,8.63,11.2,6.11,7.87,8.1,42.6,56
2017/9/11,17,7.88,10.88,5.5,5.5,6.49,100.7,76
2017/9/11,18,9.19,9.5,5.51,8.67,8.1,74.8,67
2017/9/11,19,9.55,9.55,7.39,7.39,8.29,64.7,57
2017/9/11,20,10.18,13.46,7.06,13.46,9.54,72.9,75
2017/9/11,21,8.57,9.06,7.04,7.04,7.9,86.7,58
2017/9/11,22,8.7,10.39,7.11,9.02,8.18,94.3,63
2017/9/11,23,14.1,14.1,7,12.43,10.44,179.7,66
2017/9/11,24,14.19,14.19,7,12.42,10.72,250.6,68
2017/9/11,25,11.44,11.44,6.55,9,8.44,74.1,78
2017/9/11,26,11.39,12,6.51,9,8.44,91.8,80
2017/9/11,27,14.24,14.24,9.36,14.16,11.11,228.3,99
2017/9/11,28,14.59,17.6,8.04,10,11.28,534.6,111
2017/9/11,29,14.59,14.59,7,10,11.17,611.7,114
2017/9/11,30,14.92,18.5,7,13.21,11.37,640.6,117
2017/9/11,31,10.6,18.5,7,9.6,11.12,859.2,141
2017/9/11,32,10.6,16.8,7,9.33,11.25,979.4,140
2017/9/11,33,11.11,16.8,10.99,12.42,12.27,639.6,111
2017/9/11,34,11.11,16.8,10.65,16.8,11.9,737,135
2017/9/11,35,11.11,16.8,6.28,9.2,9.87,893.3,153
2017/9/11,36,11.11,16.8,6.29,12.42,9.19,724,162
2017/9/11,37,11.11,16.8,6.46,10.71,9.4,493.8,132
2017/9/11,38,10.96,16.8,6.27,10.73,9.28,515.9,128
2017/9/11,39,9.75,16.8,6.04,6.04,8.57,458.4,108
2017/9/11,40,9.55,16.8,5.96,9.87,7.59,401.4,92
2017/9/11,41,9.75,11.16,5.7,6.16,7.4,537,141
2017/9/11,42,9.34,13,5.68,6.02,7.16,538.1,136
2017/9/11,43,11.8,12.27,5.68,5.92,6.75,403.6,104
2017/9/11,44,10.7,11.74,5.68,5.77,6.54,413.3,92
2017/9/11,45,12.3,12.3,5.5,7.75,7.1,548.3,183
2017/9/11,46,12.3,12.3,5.5,7.75,6.6,497.7,137
2017/9/11,47,10.5,11.12,5.5,5.68,6.22,455.3,110
2017/9/11,48,10.5,11.14,5.59,5.69,6.41,486,130
2017/9/12,1,7.86,10.2,5.8,6.91,6.26,208.4,61
2017/9/12,2,7.69,9.13,5.5,6.87,6.03,171.1,55
2017/9/12,3,6.92,8.16,4.8,5.52,6.03,184.1,67
2017/9/12,4,6.7,7.96,4.6,5.68,5.93,181.8,71
2017/9/12,5,5.5,10,5.5,5.52,5.82,228.3,76
2017/9/12,6,4.8,10.23,4.8,5.52,6.2,193.3,60
2017/9/12,7,4.9,7.22,4.9,5.52,5.87,306.8,76
2017/9/12,8,5.5,8.23,5.5,5.51,5.92,275.8,83
2017/9/12,9,5.5,9.35,5.5,5.51,5.86,350.1,95
2017/9/12,10,6.91,9.8,5.5,5.51,5.94,332.8,93
2017/9/12,11,6.92,10,5.5,5.68,5.79,221,66
2017/9/12,12,6.92,10.1,5.5,5.52,5.92,110.4,49
2017/9/12,13,9.71,10.4,5.51,5.51,6.14,224.9,72
2017/9/12,14,6.5,10.44,5.63,5.8,6.3,108.5,56
2017/9/12,15,7.97,10.3,5.7,8.14,6.52,209.4,72
2017/9/12,16,7.2,12,5.7,5.7,6.77,143.8,62
2017/9/12,17,9.75,15,5.81,5.99,7.92,267.4,103
2017/9/12,18,12.35,15.01,5.98,6.49,10.42,406.1,124
2017/9/12,19,14.55,15.01,5.97,7.58,11.89,553.1,145
2017/9/12,20,15.15,16.54,5.96,13.21,13.82,1487.6,245
2017/9/12,21,15,19.5,6,12.68,11.67,1297.5,211
2017/9/12,22,15,17.04,7.36,17.04,11.74,1500.3,249
2017/9/12,23,13.2,18,6.03,18,11.67,1122.5,205
2017/9/12,24,13.2,18,6,13.21,11.62,1190.3,209
2017/9/12,25,11.1,19.5,7.37,13.88,10.56,320.1,125
2017/9/12,26,11.1,19.5,10.01,14.66,12.87,183.7,85
2017/9/12,27,13,19.5,10.01,13,12.08,460.3,121
2017/9/12,28,13.5,19.5,11.21,11.21,12.22,660.5,126
2017/9/12,29,15,19.5,6.24,14.44,13.98,912.7,181
2017/9/12,30,15.77,19.5,10.4,14.61,15.16,1141.2,343
2017/9/12,31,14.84,17.03,10.58,13.21,13.82,732.5,147
2017/9/12,32,16,17.89,7.36,15.01,14.52,1003.1,169
2017/9/12,33,16.49,19.44,6.89,16,16.25,1693.3,252
2017/9/12,34,16,17,7.68,15.4,14.21,1320.2,218
2017/9/12,35,13.16,17,5.5,6.13,11.64,1244.4,270
2017/9/12,36,12.46,17,5.5,5.5,10.16,675.4,132
2017/9/12,37,12.46,17,7,12.89,11.65,841.2,182
2017/9/12,38,14.6,17,5.98,8.15,9.81,417.4,139
2017/9/12,39,12.22,17,5.96,8.11,8.99,491.5,136
2017/9/12,40,10.71,11.75,5.8,7.06,7.99,442.9,130
2017/9/12,41,10.48,10.65,5.7,7.88,7.56,517,136
2017/9/12,42,8.06,9.85,5.69,7.19,7.21,510,134
2017/9/12,43,8.73,10,5.69,8.55,6.61,590.3,149
2017/9/12,44,8.73,10,5.5,9.17,6.56,503.2,128
2017/9/12,45,8.76,10.25,5.51,9,6.19,506.5,116
2017/9/12,46,7.03,10.75,5.5,8.33,6.56,461.7,142
2017/9/12,47,9.3,10.37,5.5,5.5,6.41,177.2,79
2017/9/12,48,7.87,10.33,5.5,8,7.67,66.7,72
2017/9/13,1,8.11,8.11,6.4,6.57,6.94,53.4,63
2017/9/13,2,7.88,10.4,5.5,7.01,6.95,27.7,47
2017/9/13,3,7.49,10.3,4.7,5.5,6.77,26.6,49
2017/9/13,4,7.14,10.2,4.3,6.01,6.57,24.8,47
2017/9/13,5,7.04,10.2,4.98,6.01,6.35,22.7,43
2017/9/13,6,7.04,7.39,5.51,5.52,6.93,61.6,47
2017/9/13,7,7.04,7.67,4.2,5.5,6.07,18.5,45
2017/9/13,8,7.04,7.61,4.89,6.91,5.99,19,42
2017/9/13,9,7.34,7.45,5.5,5.5,6.8,58.7,74
2017/9/13,10,7.45,7.55,5.5,5.5,6.06,161,81
2017/9/13,11,7.41,10.2,5.5,6.69,6.08,169.7,81
2017/9/13,12,7.46,10.2,5.5,6.88,5.7,124.3,62
2017/9/13,13,10.2,10.2,5.51,6.96,5.74,122,58
2017/9/13,14,7.81,10.3,5.51,7.65,5.77,125.5,61
2017/9/13,15,7.75,10.3,5.5,7.59,6.91,61.3,57
2017/9/13,16,8.39,10.4,5.51,8.25,7.23,76.7,52
2017/9/13,17,8.13,11.44,5.83,7.98,7.71,64.2,49
2017/9/13,18,8.23,9.55,5.79,7.83,7.2,362.1,102
2017/9/13,19,9.55,10.51,5.51,5.51,7.73,436,124
2017/9/13,20,9.22,10,5.65,9.72,7.42,532.7,128
2017/9/13,21,8.16,8.97,5.65,7.23,7.26,419,117
2017/9/13,22,8.89,9.59,5.79,7.22,7.48,484,122
2017/9/13,23,10.17,12.51,5.5,5.5,8.39,324.3,108
2017/9/13,24,10.54,11.19,5.5,5.5,9.35,219.8,97
2017/9/13,25,8.49,11.32,5.5,5.5,7.33,166.8,98
2017/9/13,26,8.49,11.11,5.5,6.64,7.21,152.9,157
2017/9/13,27,10.26,12.92,5.51,9.99,8.13,179.2,112
2017/9/13,28,10.95,13.99,5.51,7.36,8.11,290.4,106
2017/9/13,29,17.05,20.05,7.45,9.01,11.34,1100.9,148
2017/9/13,30,13.53,17.99,6.58,9.61,12.16,1236.7,164
2017/9/13,31,12.75,16.65,5.65,5.7,10.82,813.9,142
2017/9/13,32,13.53,19.05,5.79,12.66,11.62,1506.4,224
2017/9/13,33,15.22,19.05,5.8,19.05,13.55,1531.5,207
2017/9/13,34,16,18.1,5.98,15.4,13.91,1846.7,410
2017/9/13,35,17.7,17.7,6.19,12.68,12.07,1300.3,212
2017/9/13,36,12.88,16,6.03,12.26,11.67,1085.5,163
2017/9/13,37,12.88,13.16,5.82,12,10.61,1074,167
2017/9/13,38,12.75,13.16,6.01,12.26,10.65,923.1,168
2017/9/13,39,11.34,15.5,5.79,6.29,9.1,216.1,105
2017/9/13,40,10.78,13.5,5.51,5.51,7.44,370.3,130
2017/9/13,41,9.02,13.16,5.6,8.11,7.42,275.4,102
2017/9/13,42,10.8,14.34,5.64,14.34,7.37,193.5,91
2017/9/13,43,10.8,13.66,5.5,5.5,6.42,174.4,90
2017/9/13,44,10.6,11.74,5.5,5.5,6.27,195.6,80
2017/9/13,45,10.9,11.74,5.5,5.5,6.59,172.3,81
2017/9/13,46,10.8,10.8,5.5,7.6,6.29,193.5,88
2017/9/13,47,10.4,13.23,5.5,13.23,6.18,175.1,89
2017/9/13,48,10.4,10.4,5.77,7.69,6.84,65.9,71
2017/9/14,1,10.35,10.35,4.05,4.05,5.74,192,71
2017/9/14,2,10.3,10.3,4.05,4.05,5.62,191.6,70
2017/9/14,3,10.2,10.2,4.05,4.05,5.15,59,53
2017/9/14,4,10.2,10.2,4.05,4.05,5.51,216.4,83
2017/9/14,5,10.1,10.1,4.05,4.05,5.66,244.3,90
2017/9/14,6,7.37,7.37,4.05,4.05,5.67,245,89
2017/9/14,7,7.37,7.54,4.05,4.05,5.82,96.9,62
2017/9/14,8,7.37,7.37,4.05,5.51,5.67,178.7,76
2017/9/14,9,7.39,7.56,4.05,5.58,5.71,189.8,78
2017/9/14,10,7.46,7.53,4.05,5.6,5.63,285.8,102
2017/9/14,11,10,10,5.4,5.52,5.84,248.2,108
2017/9/14,12,10.1,10.1,5.5,5.51,5.78,229.1,84
2017/9/14,13,10.1,10.1,5.51,5.98,5.66,119.1,56
2017/9/14,14,10.2,10.2,5.51,5.77,5.78,119.3,56
2017/9/14,15,10.2,10.2,5.51,5.52,6.07,59.8,51
2017/9/14,16,10.3,10.3,5.48,5.51,7.43,57.5,61
2017/9/14,17,9.38,9.38,7.23,7.88,7.7,50.5,65
2017/9/14,18,9.38,9.55,6.99,8.43,8.15,113.9,87
2017/9/14,19,9.38,9.55,5.69,8.35,7.9,136.6,86
2017/9/14,20,9.38,11.42,5.67,9.7,7.57,179.5,101
2017/9/14,21,8.15,9.7,5.68,9.7,7.15,234.4,99
2017/9/14,22,10.86,10.86,5.69,9.3,7.18,228.8,103
2017/9/14,23,13.5,13.5,7.5,8.98,9,208.4,111
2017/9/14,24,13.79,13.79,5.7,8.98,8.76,251,121
2017/9/14,25,10.82,11.43,6.24,6.45,7.53,172.2,106
2017/9/14,26,10.74,11.97,5.69,7.64,7.7,184.4,105
2017/9/14,27,12.32,15.32,5.69,10.75,9.36,492.8,150
2017/9/14,28,12.32,15.32,6.85,11.6,9.8,849.5,151
2017/9/14,29,12.32,15.32,5.97,11.6,10.23,1059.2,174
2017/9/14,30,12.32,15.32,8.45,11.84,10.64,783.2,158
2017/9/14,31,12.32,15.32,9.2,9.72,11.37,394.5,185
2017/9/14,32,12.32,15.32,8.64,12.21,11.84,308.3,146
2017/9/14,33,12.46,15.5,9.1,12.96,12.27,321.9,111
2017/9/14,34,12.32,15.5,7.5,12.65,11.67,358,118
2017/9/14,35,12.25,15.5,7.5,11.5,11.02,243.2,117
2017/9/14,36,10.93,15.5,7.8,13.94,10.8,303,124
2017/9/14,37,10.78,15.5,5.64,10.39,9.1,325.4,125
2017/9/14,38,10.71,15.5,6.28,10.04,9.32,275.7,114
2017/9/14,39,9.68,15.5,7.36,8.99,9.14,184.2,82
2017/9/14,40,9.68,13.16,5.82,9.75,8.17,173.7,103
2017/9/14,41,9.68,10.25,5.68,8.08,7.11,323.6,109
2017/9/14,42,12.35,12.35,5.68,9.68,7.12,321.9,115
2017/9/14,43,11,11,5.5,5.5,6.42,534.9,122
2017/9/14,44,10.4,10.4,5.5,7.04,6.72,312.6,96
2017/9/14,45,11,11,5.5,6.84,6.75,354.8,102
2017/9/14,46,10.5,10.5,5.5,5.51,6.25,450.3,103
2017/9/14,47,10.4,10.4,5.5,6.72,6.2,417.4,109
2017/9/14,48,10.3,10.3,5,8.14,7.15,156.3,81
2017/9/15,1,8.25,10.7,5.3,7.04,6.21,116.8,58
2017/9/15,2,7.75,10.2,5.3,6.99,7.05,34.4,41
2017/9/15,3,7.74,10.2,4.7,6.64,6.46,45.8,49
2017/9/15,4,7.51,10.1,4.7,6.32,5.88,84.4,55
2017/9/15,5,7.7,10.1,4.7,7.1,6.25,32.7,47
2017/9/15,6,7.7,10.1,4.7,7.06,6.54,43.7,42
2017/9/15,7,7.7,10.1,4.9,6.7,6.75,69.9,45
2017/9/15,8,7.7,10.1,4.9,7.1,6.96,44.9,46
2017/9/15,9,7.69,10.1,5,6.98,6.49,125.1,54
2017/9/15,10,7.71,10.2,5,6.98,6.35,131.7,58
2017/9/15,11,7.78,10.1,5.2,5.52,6.58,110.7,50
2017/9/15,12,7.53,10.37,5.3,7.22,6.42,111.2,60
2017/9/15,13,7.7,10.1,5.5,5.87,6.97,45.2,47
2017/9/15,14,7.96,10.6,5.8,7.39,7.5,49.4,44
2017/9/15,15,6.5,10.4,6.31,6.31,7.2,194.7,71
2017/9/15,16,8.15,11.27,6.6,7.88,7.33,200.2,81
2017/9/15,17,7.15,7.68,7,7.27,7.2,173.1,170
2017/9/15,18,7.85,11.47,6.83,8.13,7.46,169.8,106
2017/9/15,19,9.75,13,7.3,9.78,8.86,155.3,84
2017/9/15,20,12,13.96,7.38,13.96,9.84,189.3,92
2017/9/15,21,12.53,13,8.47,13,10.56,305.8,91
2017/9/15,22,12.53,13,8.47,13,11.59,430,127
2017/9/15,23,12.53,15.73,7.29,10.03,11.15,368.6,126
2017/9/15,24,12.53,15.73,8.33,9.2,11.04,212,109
2017/9/15,25,7.53,9.2,7.01,7.01,7.56,100,95
2017/9/15,26,7.47,10.67,6.39,6.39,7.3,138,83
2017/9/15,27,10.74,11.74,6.14,9.53,9.02,199.1,115
2017/9/15,28,12,13.98,7.3,8.5,9.76,195.9,139
2017/9/15,29,10.78,12.12,7.28,7.28,9.38,222.2,111
2017/9/15,30,12.53,15.73,8.72,9.03,10.13,323.2,125
2017/9/15,31,10.78,13.36,6.89,6.89,10.11,211.3,117
2017/9/15,32,12,12.63,6.89,6.89,10.72,209.3,110
2017/9/15,33,12.53,15.73,6.89,11.26,11.36,364.8,126
2017/9/15,34,10.78,13.53,6.57,8.72,10.12,194.5,111
2017/9/15,35,10.69,13.16,7,11.55,10.55,162.8,103
2017/9/15,36,9.82,13.16,7,10.73,9.61,154.6,91
2017/9/15,37,9.23,12,6.14,6.14,8.81,119.6,91
2017/9/15,38,9.11,12,6.29,6.57,8.07,141.3,94
2017/9/15,39,9.75,12,6.28,7.21,8.4,119.7,78
2017/9/15,40,7.69,9.55,5.65,9.55,8.04,171.6,78
2017/9/15,41,7.95,8.45,5.75,7.84,7.94,152.7,83
2017/9/15,42,7.91,8.56,5.51,7.84,6.52,255.7,99
2017/9/15,43,6.8,8.15,4.29,8.15,6.7,180.9,97
2017/9/15,44,6.6,8.47,3.96,5.5,6.7,149.9,99
2017/9/15,45,8.01,10.5,4.02,7.4,6.39,213,89
2017/9/15,46,6.82,10.4,4,8.61,6.12,221.2,92
2017/9/15,47,8.09,10.3,3.9,7.46,7.08,71.8,76
2017/9/15,48,6.78,10.43,3.97,8.15,7.02,67,68
2017/9/16,1,7.67,10.4,4.1,9.92,7.24,27.2,47
2017/9/16,2,6.77,10.37,4,8.12,6.75,23.5,46
2017/9/16,3,6.72,10.4,4.06,8.33,6.97,24.2,42
2017/9/16,4,6.61,10.3,4.39,5.5,6.71,25.3,46
2017/9/16,5,6.72,10.3,4,7,6.6,21.6,46
2017/9/16,6,6.72,10.3,4,7,6.63,20.4,45
2017/9/16,7,10.3,10.3,4,7,6.56,18.1,40
2017/9/16,8,6.92,10.3,4,7,6.63,22.7,45
2017/9/16,9,6.84,10.3,4,6.17,7.09,48.3,51
2017/9/16,10,6.92,10.4,4,6.44,7.08,45.8,49
2017/9/16,11,7.23,10.51,4,5.5,6.49,19.7,44
2017/9/16,12,6.78,10.3,4,7,6.21,16.7,40
2017/9/16,13,10.3,10.3,4.1,6.24,6.31,17.6,45
2017/9/16,14,7.59,10.3,4.09,6.24,6.43,23.1,52
2017/9/16,15,7.56,11.15,4,6.8,6.94,23.3,48
2017/9/16,16,7.67,11,4,7.1,7.08,24.2,45
2017/9/16,17,6.49,12.16,4.5,6.09,6.69,28.2,52
2017/9/16,18,7.06,7.49,6,6.58,6.47,47.8,63
2017/9/16,19,7.55,11.64,5.59,7.11,6.82,65.9,61
2017/9/16,20,7.73,11.64,6.48,7.04,7.18,55.3,55
2017/9/16,21,10.83,11.44,6.85,7.17,7.46,49.8,69
2017/9/16,22,10.77,10.77,6.4,7.06,7.03,69.4,66
2017/9/16,23,10.95,12,6.36,7.48,7.45,55.8,57
2017/9/16,24,10.95,12,6.89,6.97,7.54,53,62
2017/9/16,25,10.95,11,5.74,7.3,7.04,54.8,64
2017/9/16,26,10.93,11,6.39,6.82,7.52,47,62
2017/9/16,27,10.97,15.5,5.51,5.51,6.3,135.9,72
2017/9/16,28,11.03,15.5,5.51,5.51,7.48,82.1,66
2017/9/16,29,11.03,15.5,5.7,7.5,6.81,137.5,91
2017/9/16,30,11.03,15.5,5.48,7.48,6.77,114.7,82
2017/9/16,31,11.07,15.5,5.87,6.25,7.09,102.2,84
2017/9/16,32,11.1,15.5,5.3,7.63,7.04,97.3,77
2017/9/16,33,11.55,15.5,4.32,5.5,7.12,93.5,79
2017/9/16,34,11.52,15.5,4.02,8.42,7.01,77.4,82
2017/9/16,35,12.18,15.5,3.64,3.64,7.91,36.6,72
2017/9/16,36,9.08,15.5,3.64,3.64,7.74,40.9,77
2017/9/16,37,9.08,15.5,3.64,8.42,8.34,38.4,75
2017/9/16,38,9.08,15.5,3.88,8.42,8.1,39.5,76
2017/9/16,39,8.91,15.5,3.44,7.07,7.51,67.8,71
2017/9/16,40,9.08,15.5,3.43,6.53,8.14,47.5,74
2017/9/16,41,8.64,15.5,3.43,6.53,7.97,42.5,63
2017/9/16,42,7.81,11.48,5.58,8.14,7.42,32.2,62
2017/9/16,43,10.5,11.46,5.4,5.5,7.04,56.7,70
2017/9/16,44,7.63,11.46,4,5.5,7.13,57,57
2017/9/16,45,7.65,10.4,4,6.34,7.27,45.2,53
2017/9/16,46,7.56,10.39,4,6.13,7.2,47.9,58
2017/9/16,47,7.5,10.35,4,6,7.09,50.7,59
2017/9/16,48,6.47,10.35,4,5.99,6.86,35.6,45
2017/9/17,1,8.33,9.83,5.5,5.5,6.56,22.2,38
2017/9/17,2,8.31,8.31,4.38,4.38,5.87,28.3,48
2017/9/17,3,9,9,4.59,5.5,6.7,17.4,40
2017/9/17,4,8.35,8.46,5.46,5.5,6.39,20.2,38
2017/9/17,5,8.35,8.35,5.09,5.5,6.37,18.4,39
2017/9/17,6,8.35,8.35,5.09,5.5,6.43,20.7,40
2017/9/17,7,8.33,8.33,5.47,5.5,6.19,18.6,39
2017/9/17,8,8.33,8.33,5.5,5.5,6.26,20.3,38
2017/9/17,9,8.33,8.33,5.09,5.5,6.2,21.4,43
2017/9/17,10,8.33,8.56,5.09,5.5,6.21,19.4,42
2017/9/17,11,8.35,8.35,4.59,5.5,6.18,17.6,46
2017/9/17,12,8.35,8.35,5.09,6.34,6.14,18.3,37
2017/9/17,13,8.3,8.46,4.59,6.41,5.85,17.1,49
2017/9/17,14,7.48,7.48,4.59,5.5,5.81,17.9,43
2017/9/17,15,8.3,9.8,4.59,5.95,6.1,19.6,48
2017/9/17,16,8.3,9.8,4.59,6.29,6.3,20.5,50
2017/9/17,17,8.31,8.31,4.59,6.14,5.61,23.9,48
2017/9/17,18,10.3,10.3,4.59,6.17,5.58,23.9,53
2017/9/17,19,10.3,10.3,4.45,5.5,7.11,175.9,72
2017/9/17,20,10.3,10.3,4.51,8.19,7.18,175.2,70
2017/9/17,21,10.3,10.3,4.63,6.83,6.27,27.2,62
2017/9/17,22,7.72,7.79,5,6.32,6.08,25.3,58
2017/9/17,23,10.85,10.85,5.27,6.34,6.53,32.2,62
2017/9/17,24,10.84,10.84,5.35,6.89,6.79,34.8,51
2017/9/17,25,10.88,10.88,5.3,6.9,7.19,39.9,57
2017/9/17,26,10.85,10.85,3.06,3.06,7.01,40.5,56
2017/9/17,27,10.97,10.97,5.4,5.4,6.64,52.3,57
2017/9/17,28,10.97,10.97,3.07,3.07,6.58,57.8,62
2017/9/17,29,10.99,10.99,3.07,3.07,6.61,57.5,61
2017/9/17,30,11.03,11.03,3.07,3.07,6.62,47,63
2017/9/17,31,11.02,11.02,3.07,5.5,6.52,56.5,67
2017/9/17,32,11.09,11.09,3.09,7.38,6.79,63.1,69
2017/9/17,33,11.01,11.01,3.09,7.24,6.94,66.8,68
2017/9/17,34,11.09,11.09,3.09,7.24,7.05,69,74
2017/9/17,35,11.32,11.32,3.22,5.5,7.71,43.6,65
2017/9/17,36,11.78,11.78,3.25,7.96,7.78,54.4,74
2017/9/17,37,11.78,11.78,3.36,7.25,6.75,251.5,85
2017/9/17,38,11.74,11.74,5.5,8.42,6.88,247,84
2017/9/17,39,7.74,11.68,5.5,7.16,7.01,252.5,84
2017/9/17,40,11.35,11.35,5.5,7.16,6.97,288.2,93
2017/9/17,41,11.35,11.35,3.88,6.73,7.37,63.5,73
2017/9/17,42,9,10,3.41,5.69,6.72,63.1,75
2017/9/17,43,8.33,9.83,3.41,7.24,6.79,63.3,71
2017/9/17,44,8.33,9.83,3.12,7.32,6.62,67.6,72
2017/9/17,45,8.31,9.31,5.26,6.24,6.76,53.5,66
2017/9/17,46,8.3,9.3,5.5,6.28,6.69,49.3,58
2017/9/17,47,8.28,9.78,4.59,5.5,6.37,38,52
2017/9/17,48,7.78,9.28,5.09,5.5,6.22,36.5,53
2017/9/18,1,7.47,9.56,6.09,6.67,6.9,35.1,39
2017/9/18,2,6.47,9.22,5.5,5.5,6.48,36.9,43
2017/9/18,3,7.49,9.22,5.5,5.5,6.75,39.4,44
2017/9/18,4,7.44,7.84,5.5,5.5,6.61,39,46
2017/9/18,5,6.75,7.41,5.5,5.5,6.53,37.5,41
2017/9/18,6,9.36,9.36,5.5,5.5,6.75,38,47
2017/9/18,7,9.55,9.55,5.5,5.5,6.6,37.7,50
2017/9/18,8,9.55,9.55,5.5,7.08,6.75,37.2,44
2017/9/18,9,9.8,9.8,5.5,5.5,6.77,45.3,47
2017/9/18,10,9.8,9.8,5.5,5.64,6.76,45.7,54
2017/9/18,11,9.53,9.53,5.5,5.5,6.73,54.2,51
2017/9/18,12,7.18,7.58,5.5,5.5,6.47,48.7,50
2017/9/18,13,9.35,9.35,5.5,5.5,6.36,49.1,52
2017/9/18,14,9.28,9.28,5.31,5.5,6.52,47.8,47
2017/9/18,15,9.56,9.56,5.27,5.5,6.47,49.6,47
2017/9/18,16,9.8,9.8,5.5,5.5,6.6,50.9,45
2017/9/18,17,10.1,10.1,3.47,6.23,5.19,125.3,60
2017/9/18,18,4.1,10.6,3.47,5.5,5.01,160.4,68
2017/9/18,19,5.48,9.81,3.47,7.33,5.63,223.1,67
2017/9/18,20,7.6,10.4,3.47,7.87,5.27,271.1,76
2017/9/18,21,10.89,10.89,3.47,7.43,3.96,184,62
2017/9/18,22,10.89,10.89,3.47,8.28,4.11,195,72
2017/9/18,23,10.85,10.85,3.47,8.27,3.96,188.5,62
2017/9/18,24,10.84,10.84,2.98,2.98,3.99,190.6,65
2017/9/18,25,4.1,9.81,2.99,2.99,4.24,196.3,68
2017/9/18,26,4.1,9.81,2.99,3.04,4.22,207.7,73
2017/9/18,27,4.1,9.31,2.98,3.04,4.57,111.7,66
2017/9/18,28,4.1,9.81,3.02,8.93,7.32,104.6,65
2017/9/18,29,10.99,10.99,3.16,5.5,6.88,49,68
2017/9/18,30,11.03,11.03,3.37,9.98,6.75,49.6,68
2017/9/18,31,11.1,11.1,3.16,10.56,6.99,52.4,67
2017/9/18,32,11.7,12,3.59,9.13,7.76,79.8,79
2017/9/18,33,12.4,12.9,4.08,12.9,7.61,54.6,73
2017/9/18,34,7.66,12.4,4.08,9.75,6.62,187.7,92
2017/9/18,35,11.32,13.16,5.5,10.19,7.22,360.6,102
2017/9/18,36,11.78,13.16,5.5,9.6,7.57,334.8,100
2017/9/18,37,11.78,12,5.5,9.69,6.83,378.1,100
2017/9/18,38,11.74,12,5.5,9.74,6.69,355.8,99
2017/9/18,39,11.68,12,5.5,9.83,6.66,336.6,110
2017/9/18,40,11.35,12,5.5,9.4,7.06,211.2,89
