datetime,month,weekday,day,hour,Consumption,Temperature,Kosuiryo(mm),Nisha(MJ/m2),Sitsudo(%),Close(JPY/kWh),ShortVolume(kWh),LongVolume(kWh),EreaPriceTokyo(JPY/kWh)
2016-04-06 20:00:00,4,2,6,20,3206,16.1,0.0,0.0,63.0,8.355,3843250.0,2867000.0,8.18
2016-04-06 21:00:00,4,2,6,21,3055,16.0,0.0,0.0,67.0,7.21,4339750.0,2546000.0,6.545
2016-04-06 22:00:00,4,2,6,22,2948,15.6,0.0,0.0,72.0,6.775,3697250.0,2368000.0,6.895
2016-04-06 23:00:00,4,2,6,23,2746,15.8,0.0,0.0,69.0,6.58,3744750.0,2270250.0,6.58
2016-04-07 00:00:00,4,3,7,0,2512,15.7,0.0,0.0,69.0,7.515000000000001,3505750.0,2081250.0,6.515000000000001
2016-04-07 01:00:00,4,3,7,1,2387,15.4,0.0,0.0,72.0,7.3100000000000005,3834750.0,2130000.0,6.3100000000000005
2016-04-07 02:00:00,4,3,7,2,2349,15.0,0.0,0.0,74.0,6.82,3579250.0,2205500.0,6.265000000000001
2016-04-07 03:00:00,4,3,7,3,2344,14.0,0.0,0.0,81.0,6.445,3469250.0,2230250.0,6.385
2016-04-07 04:00:00,4,3,7,4,2367,14.3,0.0,0.0,83.0,6.49,3890750.0,2145750.0,6.275
2016-04-07 05:00:00,4,3,7,5,2462,14.5,0.0,0.0,82.0,3.2,3902000.0,2072750.0,6.390000000000001
2016-04-07 06:00:00,4,3,7,6,2695,13.8,0.0,0.01,78.0,7.640000000000001,3717750.0,2201250.0,6.529999999999999
2016-04-07 07:00:00,4,3,7,7,3010,12.2,1.5,0.02,98.0,8.059999999999999,3088250.0,2440500.0,6.785
2016-04-07 08:00:00,4,3,7,8,3362,12.1,2.5,0.12,99.0,8.335,2443250.0,2909250.0,7.88
2016-04-07 09:00:00,4,3,7,9,3656,12.0,4.5,0.09,100.0,8.0,2060750.0,3510250.0,9.69
2016-04-07 10:00:00,4,3,7,10,3764,12.1,7.0,0.14,100.0,7.6,2073000.0,3733000.0,9.71
2016-04-07 11:00:00,4,3,7,11,3788,12.3,6.0,0.21,100.0,8.0,2373750.0,3640000.0,10.030000000000001
2016-04-07 12:00:00,4,3,7,12,3629,12.3,4.0,0.19,100.0,7.84,2126500.0,3212500.0,8.68
2016-04-07 13:00:00,4,3,7,13,3740,12.4,3.0,0.28,100.0,9.0,2110500.0,3660250.0,11.2
2016-04-07 14:00:00,4,3,7,14,3717,12.7,3.5,0.34,100.0,9.0,2093750.0,3790250.0,11.585
2016-04-07 15:00:00,4,3,7,15,3656,13.3,1.0,0.45,100.0,9.0,2111750.0,3738000.0,10.945
2016-04-07 16:00:00,4,3,7,16,3654,14.0,0.0,0.55,99.0,9.54,1945500.0,3682250.0,9.809999999999999
2016-04-07 17:00:00,4,3,7,17,3605,15.3,0.0,0.5,97.0,8.745000000000001,2072250.0,3246500.0,9.69
2016-04-07 18:00:00,4,3,7,18,3637,17.0,0.0,0.39,97.0,8.0,2260000.0,3064500.0,9.69
2016-04-07 19:00:00,4,3,7,19,3498,19.0,0.0,0.0,96.0,8.33,2331000.0,2943750.0,8.53
2016-04-07 20:00:00,4,3,7,20,3334,14.2,0.0,0.0,94.0,7.665,2312750.0,2811500.0,7.5
2016-04-07 21:00:00,4,3,7,21,3161,13.5,0.0,0.0,95.0,6.675,3168000.0,2555250.0,6.744999999999999
2016-04-07 22:00:00,4,3,7,22,3008,13.3,0.0,0.0,95.0,6.5,3251500.0,2314000.0,6.99
2016-04-07 23:00:00,4,3,7,23,2790,13.3,0.0,0.0,92.0,6.6,2979750.0,2191250.0,6.57
2016-04-08 00:00:00,4,4,8,0,2557,13.0,0.0,0.0,92.0,6.0,2895000.0,2208750.0,6.3100000000000005
2016-04-08 01:00:00,4,4,8,1,2440,12.1,0.0,0.0,96.0,6.0,3525750.0,2254250.0,5.885
2016-04-08 02:00:00,4,4,8,2,2403,11.8,0.0,0.0,99.0,6.0,3432000.0,2234750.0,5.785
2016-04-08 03:00:00,4,4,8,3,2389,12.5,0.0,0.0,97.0,6.0,3380250.0,2222250.0,5.87
2016-04-08 04:00:00,4,4,8,4,2418,12.6,0.0,0.0,92.0,6.0,3718250.0,2202750.0,5.92
2016-04-08 05:00:00,4,4,8,5,2488,12.4,0.0,0.0,92.0,6.0,3691250.0,2204250.0,6.375
2016-04-08 06:00:00,4,4,8,6,2652,12.7,0.0,0.07,86.0,6.0,3747750.0,2305750.0,6.75
2016-04-08 07:00:00,4,4,8,7,2828,15.3,0.0,0.58,65.0,6.65,4006500.0,2436750.0,6.87
2016-04-08 08:00:00,4,4,8,8,3070,17.0,0.0,1.4,54.0,7.3,4708250.0,2766000.0,7.295
2016-04-08 09:00:00,4,4,8,9,3270,18.3,0.0,1.49,50.0,7.3,4370750.0,3166250.0,8.530000000000001
2016-04-08 10:00:00,4,4,8,10,3340,19.0,0.0,1.36,45.0,7.3,4885500.0,3391250.0,7.59
2016-04-08 11:00:00,4,4,8,11,3301,21.4,0.0,2.42,43.0,7.529999999999999,4808250.0,3313250.0,8.455
2016-04-08 12:00:00,4,4,8,12,3153,21.1,0.0,2.78,45.0,6.915,5786750.0,2966250.0,6.785
2016-04-08 13:00:00,4,4,8,13,3319,21.3,0.0,1.99,42.0,8.305,4386750.0,3283250.0,8.74
2016-04-08 14:00:00,4,4,8,14,3308,20.3,0.0,1.24,49.0,7.3,4772750.0,3421500.0,9.605
2016-04-08 15:00:00,4,4,8,15,3274,17.8,0.0,0.8,55.0,7.709999999999999,4505250.0,3427000.0,9.64
2016-04-08 16:00:00,4,4,8,16,3274,16.5,0.0,0.6,58.0,7.245,4174750.0,3519500.0,9.684999999999999
2016-04-08 17:00:00,4,4,8,17,3255,16.2,0.0,0.21,62.0,8.56,3481500.0,3214500.0,9.69
2016-04-08 18:00:00,4,4,8,18,3337,15.8,0.0,0.09,65.0,7.73,3320250.0,3133250.0,9.69
2016-04-08 19:00:00,4,4,8,19,3240,15.6,0.0,0.0,68.0,7.03,3532750.0,2993000.0,9.65
2016-04-08 20:00:00,4,4,8,20,3118,15.7,0.0,0.0,64.0,7.885,3656500.0,2816750.0,9.69
2016-04-08 21:00:00,4,4,8,21,2982,15.6,0.0,0.0,63.0,7.84,3905750.0,2585500.0,8.7
2016-04-08 22:00:00,4,4,8,22,2883,15.7,0.0,0.0,61.0,7.125,3583250.0,2469250.0,6.99
2016-04-08 23:00:00,4,4,8,23,2709,15.3,0.0,0.0,66.0,7.075,3140750.0,2279750.0,6.99
2016-04-09 00:00:00,4,5,9,0,2484,14.6,0.0,0.0,70.0,7.835,2996500.0,2141500.0,6.835
2016-04-09 01:00:00,4,5,9,1,2369,13.6,0.0,0.0,74.0,7.75,3739250.0,2192250.0,6.75
2016-04-09 02:00:00,4,5,9,2,2336,14.1,0.0,0.0,70.0,7.119999999999999,3576250.0,2167250.0,6.119999999999999
2016-04-09 03:00:00,4,5,9,3,2328,13.4,0.0,0.0,72.0,7.119999999999999,3598250.0,2181000.0,6.119999999999999
2016-04-09 04:00:00,4,5,9,4,2327,12.8,0.0,0.0,76.0,6.93,3653500.0,2155750.0,5.93
2016-04-09 05:00:00,4,5,9,5,2334,11.3,0.0,0.0,84.0,7.11,3740250.0,2169250.0,6.11
2016-04-09 06:00:00,4,5,9,6,2361,11.5,0.0,0.08,87.0,8.09,3957500.0,2171500.0,6.75
2016-04-09 07:00:00,4,5,9,7,2473,14.5,0.0,0.55,73.0,7.26,4319000.0,2186250.0,6.81
2016-04-09 08:00:00,4,5,9,8,2637,16.2,0.0,1.16,67.0,6.65,6156250.0,2338000.0,5.34
2016-04-09 09:00:00,4,5,9,9,2765,18.5,0.0,1.63,61.0,6.3,6364000.0,2531250.0,6.2
2016-04-09 10:00:00,4,5,9,10,2805,19.7,0.0,2.04,48.0,6.3,6620000.0,2733750.0,6.03
2016-04-09 11:00:00,4,5,9,11,2822,20.8,0.0,2.81,45.0,6.3,6242250.0,2654000.0,5.945
2016-04-09 12:00:00,4,5,9,12,2777,21.9,0.0,3.15,44.0,7.0,7162500.0,2493250.0,5.42
2016-04-09 13:00:00,4,5,9,13,2850,22.8,0.0,3.03,45.0,6.35,6927000.0,2654000.0,6.305
2016-04-09 14:00:00,4,5,9,14,2838,20.9,0.0,2.27,49.0,5.8,6882000.0,2780750.0,6.6850000000000005
2016-04-09 15:00:00,4,5,9,15,2814,20.8,0.0,1.36,54.0,20.0,6262250.0,2826250.0,6.99
2016-04-09 16:00:00,4,5,9,16,2815,20.2,0.0,0.92,56.0,6.5,5315000.0,2885500.0,6.99
2016-04-09 17:00:00,4,5,9,17,2876,19.1,0.0,0.46,64.0,7.01,4051000.0,2737500.0,7.71
2016-04-09 18:00:00,4,5,9,18,3053,18.4,0.0,0.12,68.0,9.07,3789750.0,2905250.0,9.205
2016-04-09 19:00:00,4,5,9,19,3019,17.9,0.0,0.0,58.0,7.91,3945000.0,2944500.0,8.95
2016-04-09 20:00:00,4,5,9,20,2927,17.2,0.0,0.0,57.0,8.525,3930000.0,2669750.0,8.629999999999999
2016-04-09 21:00:00,4,5,9,21,2764,17.2,0.0,0.0,60.0,7.52,4649500.0,2488750.0,6.17
2016-04-09 22:00:00,4,5,9,22,2666,16.6,0.0,0.0,58.0,7.995,4377250.0,2359000.0,6.99
2016-04-09 23:00:00,4,5,9,23,2516,16.2,0.0,0.0,60.0,7.99,3445750.0,2247250.0,6.99
2016-04-10 00:00:00,4,6,10,0,2347,15.9,0.0,0.0,64.0,0.0,2305250.0,2133750.0,7.01
2016-04-10 01:00:00,4,6,10,1,2248,15.2,0.0,0.0,72.0,0.0,3027750.0,2155750.0,6.75
2016-04-10 02:00:00,4,6,10,2,2230,14.7,0.0,0.0,76.0,0.0,3406000.0,2134000.0,7.75
2016-04-10 03:00:00,4,6,10,3,2233,13.7,0.0,0.0,83.0,0.0,3448000.0,2141250.0,7.755
2016-04-10 04:00:00,4,6,10,4,2231,12.8,0.0,0.0,91.0,0.0,3592250.0,2118750.0,7.75
2016-04-10 05:00:00,4,6,10,5,2217,12.4,0.0,0.0,94.0,0.0,3638250.0,2132750.0,7.74
2016-04-10 06:00:00,4,6,10,6,2215,13.0,0.0,0.05,91.0,8.12,4045750.0,2092500.0,6.76
2016-04-10 07:00:00,4,6,10,7,2299,14.9,0.0,0.32,82.0,7.56,4731000.0,2067250.0,6.095000000000001
2016-04-10 08:00:00,4,6,10,8,2408,17.6,0.0,0.74,70.0,6.39,7684750.0,2176500.0,4.99
2016-04-10 09:00:00,4,6,10,9,2541,18.7,0.0,1.49,60.0,6.39,7557750.0,2368000.0,6.425000000000001
2016-04-10 10:00:00,4,6,10,10,2601,20.1,0.0,2.1,54.0,6.695,7714500.0,2574750.0,5.89
2016-04-10 11:00:00,4,6,10,11,2608,22.1,0.0,2.67,45.0,7.0,7640750.0,2582000.0,5.89
2016-04-10 12:00:00,4,6,10,12,2661,22.4,0.0,2.65,35.0,7.0,7531500.0,2578250.0,5.89
2016-04-10 13:00:00,4,6,10,13,2644,22.5,0.0,2.33,33.0,7.0,7554250.0,2610500.0,5.89
2016-04-10 14:00:00,4,6,10,14,2625,22.4,0.0,1.47,27.0,7.0,7472250.0,2652750.0,6.18
2016-04-10 15:00:00,4,6,10,15,2629,22.5,0.0,0.84,37.0,7.0,7134500.0,2699250.0,6.67
2016-04-10 16:00:00,4,6,10,16,2672,21.2,0.0,0.56,40.0,7.0,6321250.0,2902000.0,6.99
2016-04-10 17:00:00,4,6,10,17,2806,20.1,0.0,0.26,50.0,7.995,4720000.0,2823000.0,10.92
2016-04-10 18:00:00,4,6,10,18,3005,19.2,0.0,0.09,53.0,9.254999999999999,4362250.0,2911250.0,15.56
2016-04-10 19:00:00,4,6,10,19,2983,18.4,0.0,0.0,49.0,9.25,4525500.0,2853750.0,10.254999999999999
2016-04-10 20:00:00,4,6,10,20,2889,16.8,0.0,0.0,56.0,8.96,4466000.0,2594500.0,9.82
2016-04-10 21:00:00,4,6,10,21,2750,14.7,0.0,0.0,75.0,8.98,4580250.0,2428500.0,7.5600000000000005
2016-04-10 22:00:00,4,6,10,22,2592,12.6,0.0,0.0,79.0,9.0,3792500.0,2273750.0,6.99
2016-04-10 23:00:00,4,6,10,23,2426,12.5,0.0,0.0,80.0,9.0,3285250.0,2187500.0,6.99
2016-04-11 00:00:00,4,0,11,0,2238,12.5,0.0,0.0,79.0,7.0,4660500.0,2101500.0,6.99
2016-04-11 01:00:00,4,0,11,1,2150,11.6,0.0,0.0,80.0,0.0,5627500.0,2140250.0,6.99
2016-04-11 02:00:00,4,0,11,2,2149,11.5,0.0,0.0,81.0,0.0,5600500.0,2123250.0,6.775
2016-04-11 03:00:00,4,0,11,3,2171,11.4,0.0,0.0,80.0,0.0,5444250.0,2139250.0,6.27
2016-04-11 04:00:00,4,0,11,4,2215,11.4,0.0,0.0,80.0,0.0,5729750.0,2119750.0,6.63
2016-04-11 05:00:00,4,0,11,5,2324,11.1,0.0,0.0,80.0,3.5,5955250.0,2145250.0,6.99
2016-04-11 06:00:00,4,0,11,6,2546,10.9,0.0,0.02,82.0,7.0,5788500.0,2179250.0,6.99
2016-04-11 07:00:00,4,0,11,7,2823,11.0,0.0,0.13,80.0,7.56,5395000.0,2351250.0,6.99
2016-04-11 08:00:00,4,0,11,8,3116,11.3,0.0,0.15,77.0,8.12,5846750.0,2812250.0,9.67
2016-04-11 09:00:00,4,0,11,9,3339,12.0,0.0,0.34,75.0,8.12,5872500.0,3093750.0,11.86
2016-04-11 10:00:00,4,0,11,10,3367,13.8,0.0,2.2,58.0,7.56,6317750.0,3317750.0,10.14
2016-04-11 11:00:00,4,0,11,11,3333,14.1,0.0,2.26,41.0,7.0,6166250.0,3200250.0,9.945
2016-04-11 12:00:00,4,0,11,12,3193,15.5,0.0,1.28,27.0,7.0,7078750.0,2880250.0,9.385
2016-04-11 13:00:00,4,0,11,13,3313,16.8,0.0,2.99,27.0,7.0,5727000.0,3193500.0,9.625
2016-04-11 14:00:00,4,0,11,14,3332,16.2,0.0,2.91,23.0,7.0,5905250.0,3325750.0,10.18
2016-04-11 15:00:00,4,0,11,15,3338,15.4,0.0,2.41,24.0,7.0,5215000.0,3354000.0,12.12
2016-04-11 16:00:00,4,0,11,16,3401,13.8,0.0,1.78,25.0,3.5,4790250.0,3442250.0,12.22
2016-04-11 17:00:00,4,0,11,17,3474,11.7,0.0,1.01,24.0,7.56,3906500.0,3189500.0,11.004999999999999
2016-04-11 18:00:00,4,0,11,18,3634,10.2,0.0,0.27,23.0,9.0,3611250.0,3112750.0,10.985
2016-04-11 19:00:00,4,0,11,19,3556,9.5,0.0,0.0,25.0,9.0,3798500.0,2977000.0,9.69
2016-04-11 20:00:00,4,0,11,20,3438,8.5,0.0,0.0,32.0,9.0,3844250.0,2838250.0,9.69
2016-04-11 21:00:00,4,0,11,21,3304,8.2,0.0,0.0,34.0,9.0,4030750.0,2643750.0,9.48
2016-04-11 22:00:00,4,0,11,22,3221,8.0,0.0,0.0,35.0,6.99,3897500.0,2520000.0,6.99
2016-04-11 23:00:00,4,0,11,23,2999,7.6,0.0,0.0,35.0,6.99,3453500.0,2407750.0,6.99
2016-04-12 00:00:00,4,1,12,0,2702,7.7,0.0,0.0,35.0,7.0,3185000.0,2256750.0,6.99
2016-04-12 01:00:00,4,1,12,1,2566,7.5,0.0,0.0,37.0,7.0,3502750.0,2282750.0,6.414999999999999
2016-04-12 02:00:00,4,1,12,2,2526,7.2,0.0,0.0,41.0,6.595000000000001,3198750.0,2255500.0,6.3149999999999995
2016-04-12 03:00:00,4,1,12,3,2526,6.5,0.0,0.0,45.0,7.0,3249000.0,2243750.0,6.27
2016-04-12 04:00:00,4,1,12,4,2566,6.0,0.0,0.0,47.0,6.4,3410000.0,2221250.0,6.27
2016-04-12 05:00:00,4,1,12,5,2687,5.6,0.0,0.0,51.0,7.0,3654500.0,2222500.0,6.29
2016-04-12 06:00:00,4,1,12,6,2949,5.5,0.0,0.11,52.0,7.285,3797000.0,2301250.0,6.359999999999999
2016-04-12 07:00:00,4,1,12,7,3095,6.4,0.0,0.72,46.0,7.0,4136500.0,2456750.0,6.99
2016-04-12 08:00:00,4,1,12,8,3286,8.4,0.0,1.5,39.0,7.0,5203000.0,2772000.0,8.045
2016-04-12 09:00:00,4,1,12,9,3447,9.8,0.0,2.22,35.0,7.625,5612750.0,3072250.0,9.594999999999999
2016-04-12 10:00:00,4,1,12,10,3472,10.4,0.0,2.8,25.0,7.0,5656250.0,3259750.0,7.43
2016-04-12 11:00:00,4,1,12,11,3447,11.5,0.0,3.14,24.0,7.0,5457250.0,3142000.0,8.4
2016-04-12 12:00:00,4,1,12,12,3257,12.1,0.0,3.31,18.0,7.0,6477000.0,2807250.0,6.38
2016-04-12 13:00:00,4,1,12,13,3380,12.6,0.0,3.28,24.0,4.5,5579250.0,3139500.0,8.48
2016-04-12 14:00:00,4,1,12,14,3381,14.1,0.0,2.93,30.0,4.5,5474000.0,3308000.0,8.05
2016-04-12 15:00:00,4,1,12,15,3364,13.5,0.0,2.38,33.0,4.5,5059500.0,3364750.0,9.33
2016-04-12 16:00:00,4,1,12,16,3412,13.2,0.0,1.59,38.0,8.55,3968250.0,3498250.0,9.69
2016-04-12 17:00:00,4,1,12,17,3461,13.2,0.0,0.93,41.0,9.155000000000001,2904000.0,3219250.0,10.465
2016-04-12 18:00:00,4,1,12,18,3617,12.1,0.0,0.21,50.0,10.850000000000001,2640750.0,3136250.0,10.785
2016-04-12 19:00:00,4,1,12,19,3543,12.3,0.0,0.0,55.0,9.82,2715500.0,3015000.0,9.69
2016-04-12 20:00:00,4,1,12,20,3403,12.4,0.0,0.0,59.0,8.0,2761500.0,2837500.0,9.665
2016-04-12 21:00:00,4,1,12,21,3241,12.7,0.0,0.0,61.0,7.0,3243000.0,2641500.0,8.535
2016-04-12 22:00:00,4,1,12,22,3106,12.6,0.0,0.0,65.0,7.0,3234250.0,2523250.0,8.16
2016-04-12 23:00:00,4,1,12,23,2860,13.0,0.0,0.0,65.0,7.0,2552750.0,2408000.0,6.99
2016-04-13 00:00:00,4,2,13,0,2606,13.1,0.0,0.0,66.0,7.5,3419000.0,2258000.0,6.99
2016-04-13 01:00:00,4,2,13,1,2471,13.3,0.0,0.0,67.0,8.0,3615750.0,2285500.0,6.99
2016-04-13 02:00:00,4,2,13,2,2440,13.2,0.0,0.0,66.0,7.5,3256750.0,2256750.0,6.99
2016-04-13 03:00:00,4,2,13,3,2439,11.6,0.0,0.0,60.0,7.0,3184000.0,2240000.0,6.99
2016-04-13 04:00:00,4,2,13,4,2456,11.3,0.0,0.0,68.0,7.5,3411250.0,2223250.0,6.99
2016-04-13 05:00:00,4,2,13,5,2559,10.8,0.0,0.0,73.0,8.0,3575000.0,2229000.0,6.99
2016-04-13 06:00:00,4,2,13,6,2808,11.0,0.0,0.0,83.0,8.0,3680750.0,2344500.0,6.99
2016-04-13 07:00:00,4,2,13,7,3062,11.4,0.0,0.07,87.0,8.0,3682750.0,2562000.0,6.99
2016-04-13 08:00:00,4,2,13,8,3340,11.6,0.0,0.08,83.0,8.0,3404250.0,2989000.0,7.99
2016-04-13 09:00:00,4,2,13,9,3577,11.7,0.0,0.15,82.0,9.155000000000001,2999000.0,3366500.0,9.58
2016-04-13 10:00:00,4,2,13,10,3588,12.7,0.0,0.32,85.0,9.315000000000001,3256750.0,3625500.0,8.315000000000001
2016-04-13 11:00:00,4,2,13,11,3552,14.2,0.0,0.45,86.0,9.82,3070250.0,3548750.0,9.21
2016-04-13 12:00:00,4,2,13,12,3350,14.8,0.0,0.33,84.0,8.0,3974000.0,3140750.0,9.485
2016-04-13 13:00:00,4,2,13,13,3474,17.0,0.0,0.62,63.0,9.0,3349250.0,3569000.0,9.184999999999999
2016-04-13 14:00:00,4,2,13,14,3385,18.0,0.0,0.83,57.0,9.0,3063500.0,3692750.0,8.89
2016-04-13 15:00:00,4,2,13,15,3347,19.0,0.0,1.27,58.0,9.0,2682250.0,3671750.0,9.69
2016-04-13 16:00:00,4,2,13,16,3398,18.0,0.0,1.11,63.0,10.045,2359000.0,3641250.0,15.7
2016-04-13 17:00:00,4,2,13,17,3443,17.1,0.0,0.37,64.0,8.5,2414000.0,3248250.0,9.69
2016-04-13 18:00:00,4,2,13,18,3518,16.0,0.0,0.02,77.0,9.0,2546000.0,3103000.0,9.69
2016-04-13 19:00:00,4,2,13,19,3401,16.0,0.0,0.0,78.0,8.82,2747750.0,2957000.0,9.305
2016-04-13 20:00:00,4,2,13,20,3256,16.2,0.0,0.0,77.0,8.91,2754750.0,2818000.0,8.780000000000001
2016-04-13 21:00:00,4,2,13,21,3121,15.7,0.0,0.0,83.0,7.0,2982500.0,2613500.0,7.32
2016-04-13 22:00:00,4,2,13,22,3026,15.2,0.5,0.0,97.0,7.0,3409750.0,2526000.0,6.99
2016-04-13 23:00:00,4,2,13,23,2809,15.0,0.5,0.0,100.0,7.0,3459000.0,2410500.0,6.99
2016-04-14 00:00:00,4,3,14,0,2574,15.1,0.5,0.0,100.0,7.1,3816500.0,2259750.0,6.99
2016-04-14 01:00:00,4,3,14,1,2449,14.9,3.5,0.0,100.0,7.0,4353000.0,2285500.0,6.99
2016-04-14 02:00:00,4,3,14,2,2429,14.8,2.5,0.0,100.0,7.0,4185750.0,2259250.0,6.31
2016-04-14 03:00:00,4,3,14,3,2435,14.4,4.5,0.0,100.0,6.720000000000001,4180000.0,2248500.0,6.31
2016-04-14 04:00:00,4,3,14,4,2452,13.8,5.0,0.0,100.0,6.4,4375500.0,2227000.0,6.31
2016-04-14 05:00:00,4,3,14,5,2538,13.8,2.5,0.0,100.0,6.295,4595750.0,2222750.0,6.59
2016-04-14 06:00:00,4,3,14,6,2732,13.2,1.5,0.02,100.0,7.0,4270000.0,2345000.0,6.215
2016-04-14 07:00:00,4,3,14,7,2978,13.3,0.0,0.12,100.0,8.774999999999999,3693000.0,2592500.0,6.99
2016-04-14 08:00:00,4,3,14,8,3278,13.9,0.0,0.25,99.0,9.0,3445250.0,2984250.0,8.17
2016-04-14 09:00:00,4,3,14,9,3494,14.1,0.5,0.26,100.0,10.0,3391250.0,3356000.0,9.69
2016-04-14 10:00:00,4,3,14,10,3554,14.3,0.0,0.32,99.0,10.0,3501500.0,3603750.0,9.69
2016-04-14 11:00:00,4,3,14,11,3542,14.5,0.0,0.3,98.0,4.2,3378750.0,3495500.0,9.69
2016-04-14 12:00:00,4,3,14,12,3357,15.2,0.0,0.4,96.0,4.2,3900250.0,3125750.0,9.129999999999999
2016-04-14 13:00:00,4,3,14,13,3474,15.4,0.0,0.52,95.0,6.35,3453500.0,3423250.0,9.684999999999999
2016-04-14 14:00:00,4,3,14,14,3429,16.3,0.0,0.93,87.0,6.395,3472750.0,3508750.0,9.69
2016-04-14 15:00:00,4,3,14,15,3350,16.9,0.0,0.97,84.0,7.105,3277250.0,3472750.0,9.92
2016-04-14 16:00:00,4,3,14,16,3379,17.1,0.0,0.66,83.0,13.9,2791250.0,3489250.0,15.809999999999999
2016-04-14 17:00:00,4,3,14,17,3376,17.3,0.0,0.43,84.0,9.0,2728000.0,3195500.0,9.71
2016-04-14 18:00:00,4,3,14,18,3463,16.5,0.0,0.14,91.0,8.0,2729250.0,3048000.0,9.695
2016-04-14 19:00:00,4,3,14,19,3373,15.6,0.0,0.0,94.0,9.0,2845750.0,2932250.0,9.67
2016-04-14 20:00:00,4,3,14,20,3218,14.9,0.0,0.0,98.0,9.0,3063750.0,2792500.0,8.95
2016-04-14 21:00:00,4,3,14,21,3064,14.9,0.0,0.0,94.0,8.2,3339000.0,2594000.0,7.27
2016-04-14 22:00:00,4,3,14,22,2950,14.4,0.0,0.0,97.0,7.5,3370250.0,2465250.0,6.99
2016-04-14 23:00:00,4,3,14,23,2760,14.7,0.0,0.0,97.0,7.12,2849500.0,2327500.0,6.99
2016-04-15 00:00:00,4,4,15,0,2562,14.6,0.0,0.0,98.0,6.46,3111500.0,2189500.0,6.99
2016-04-15 01:00:00,4,4,15,1,2437,14.4,0.0,0.0,99.0,6.005,3851750.0,2216000.0,6.375
2016-04-15 02:00:00,4,4,15,2,2403,16.5,0.0,0.0,55.0,6.609999999999999,3763750.0,2191250.0,6.32
2016-04-15 03:00:00,4,4,15,3,2417,16.6,0.0,0.0,48.0,7.5,3727250.0,2177500.0,6.48
2016-04-15 04:00:00,4,4,15,4,2446,15.6,0.0,0.0,51.0,6.98,3731000.0,2156000.0,6.27
2016-04-15 05:00:00,4,4,15,5,2515,15.1,0.0,0.0,37.0,6.98,3673000.0,2160250.0,6.27
2016-04-15 06:00:00,4,4,15,6,2691,14.9,0.0,0.13,35.0,8.0,3735750.0,2239750.0,6.27
2016-04-15 07:00:00,4,4,15,7,2863,16.1,0.0,0.76,29.0,8.29,4159750.0,2334500.0,6.470000000000001
2016-04-15 08:00:00,4,4,15,8,3053,17.9,0.0,1.56,27.0,8.0,6246000.0,2678750.0,7.130000000000001
2016-04-15 09:00:00,4,4,15,9,3248,18.2,0.0,2.31,27.0,8.0,6405000.0,2962000.0,8.59
2016-04-15 10:00:00,4,4,15,10,3274,19.1,0.0,2.83,25.0,8.0,6489750.0,3185500.0,8.87
2016-04-15 11:00:00,4,4,15,11,3268,19.0,0.0,3.22,23.0,8.125,6253750.0,3079000.0,7.885
2016-04-15 12:00:00,4,4,15,12,3079,20.4,0.0,3.4,26.0,7.0,7090250.0,2766500.0,6.87
2016-04-15 13:00:00,4,4,15,13,3222,19.8,0.0,3.36,19.0,6.965,5964500.0,3085750.0,9.04
2016-04-15 14:00:00,4,4,15,14,3224,19.9,0.0,3.06,23.0,9.74,5678500.0,3231000.0,9.69
2016-04-15 15:00:00,4,4,15,15,3230,19.1,0.0,2.57,20.0,10.41,4880250.0,3255750.0,9.69
2016-04-15 16:00:00,4,4,15,16,3278,18.2,0.0,1.92,19.0,13.0,4166750.0,3335250.0,10.685
2016-04-15 17:00:00,4,4,15,17,3262,17.0,0.0,1.11,21.0,13.0,3205500.0,3153500.0,9.785
2016-04-15 18:00:00,4,4,15,18,3367,15.6,0.0,0.35,24.0,13.0,2677500.0,3057500.0,9.809999999999999
2016-04-15 19:00:00,4,4,15,19,3304,14.7,0.0,0.01,23.0,10.61,2810500.0,2920250.0,9.530000000000001
2016-04-15 20:00:00,4,4,15,20,3172,13.8,0.0,0.0,23.0,7.75,3057500.0,2742750.0,7.45
2016-04-15 21:00:00,4,4,15,21,3051,13.5,0.0,0.0,21.0,8.0,3600500.0,2563750.0,7.48
2016-04-15 22:00:00,4,4,15,22,2956,12.2,0.0,0.0,28.0,8.05,2898250.0,2443750.0,7.835
2016-04-15 23:00:00,4,4,15,23,2750,12.4,0.0,0.0,24.0,7.28,2192000.0,2283500.0,7.15
2016-04-16 00:00:00,4,5,16,0,2524,11.7,0.0,0.0,25.0,7.25,3660750.0,2201750.0,6.99
2016-04-16 01:00:00,4,5,16,1,2414,11.7,0.0,0.0,27.0,7.0,4423000.0,2209750.0,6.99
2016-04-16 02:00:00,4,5,16,2,2377,11.8,0.0,0.0,27.0,7.0,4464500.0,2176000.0,6.99
2016-04-16 03:00:00,4,5,16,3,2368,10.8,0.0,0.0,27.0,7.0,4489750.0,2184750.0,6.99
2016-04-16 04:00:00,4,5,16,4,2371,11.0,0.0,0.0,26.0,7.0,4465500.0,2159250.0,6.99
2016-04-16 05:00:00,4,5,16,5,2377,12.1,0.0,0.0,43.0,8.75,4448750.0,2174750.0,6.99
2016-04-16 06:00:00,4,5,16,6,2450,12.1,0.0,0.08,43.0,8.725,4938000.0,2145500.0,5.9399999999999995
