date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(MWh/h),TransactionNumber
2018/04/09,23,12.19,15,4.03,6.65,7.6,115.2,83
2018/04/09,24,6.54,15,4.04,15,7.8,101.7,89
2018/04/09,25,3.3,11.64,2.9,6.11,6.53,122.8,87
2018/04/09,26,6.37,15,2.9,15,7.1,173.6,100
2018/04/09,27,4.3,15,3.98,15,7.85,121.4,102
2018/04/09,28,4.3,12.77,3.98,7.66,7.31,176,96
2018/04/09,29,4.9,13.8,4.6,9.38,8.71,146,108
2018/04/09,30,5.3,13.94,4.94,10.09,8.49,95.9,105
2018/04/09,31,7.44,24.91,4.94,7.55,13.24,849.4,151
2018/04/09,32,6.4,24.91,6.03,7.55,12.47,866.4,163
2018/04/09,33,9.23,24.91,8.49,9.03,14.31,806.1,138
2018/04/09,34,10.17,24.91,9.11,9.11,13.48,269.7,128
2018/04/09,35,14,24.91,10.01,10.01,15,412.5,151
2018/04/09,36,12.42,24.91,9.91,9.91,14.87,596.1,158
2018/04/09,37,11.06,24.91,10.01,11.02,13.88,541.4,153
2018/04/09,38,17.42,24.91,9.66,9.66,12.41,460.6,145
2018/04/09,39,13.56,24.91,8.69,8.69,12.2,599.2,149
2018/04/09,40,12.87,24.91,9.67,11,11.32,481.5,134
2018/04/09,41,8.18,16.58,8.18,11,10.73,469.2,133
2018/04/09,42,9.23,12.9,8.03,11,9.54,540.9,123
2018/04/09,43,9.1,24.91,7.83,11,12.7,861.8,158
2018/04/09,44,8.78,24.91,7.83,9.37,10.76,863,132
2018/04/09,45,12.21,24.91,9.36,9.8,12.07,271.4,99
2018/04/09,46,11.92,24.91,9.09,10,10.63,180.4,91
2018/04/09,47,11.62,24.91,8.81,10,9.73,442.1,112
2018/04/09,48,11.43,24.91,7.67,8.83,12.5,451.8,120
2018/04/10,1,11.84,11.84,6.7,8.63,8.73,194.6,89
2018/04/10,2,11.56,11.56,6.3,8.63,8.43,242.7,97
2018/04/10,3,11.57,11.57,6.64,8.5,8.1,214.3,95
2018/04/10,4,11.78,11.78,5.37,8.7,8.34,291.8,104
2018/04/10,5,11.65,11.65,7.65,8.5,8.57,385.7,106
2018/04/10,6,11.63,11.63,8.32,8.7,8.63,374.8,102
2018/04/10,7,12.15,12.15,8.14,10.5,8.59,356.5,122
2018/04/10,8,12.37,12.37,8.11,9.57,8.63,288.7,106
2018/04/10,9,12.64,12.64,8.49,8.87,8.68,293.6,102
2018/04/10,10,12.32,12.32,8.48,8.5,8.67,277.3,96
2018/04/10,11,13.87,13.87,7.79,11.65,8.62,303.9,109
2018/04/10,12,13.91,13.91,8.47,9.43,8.63,444.2,144
2018/04/10,13,13.88,13.88,8.5,8.7,8.84,325.3,81
2018/04/10,14,11.39,11.39,8.47,8.63,8.74,351.9,107
2018/04/10,15,12.24,15,3.5,8.83,8.91,64.2,68
2018/04/10,16,11.21,20,4.1,8.81,8.87,81.9,79
2018/04/10,17,6.25,15,4.1,8.3,7.3,34.8,77
2018/04/10,18,7.1,19.43,6.9,7,8.28,29.4,60
2018/04/10,19,6.54,20,6.44,8.66,7.95,55.4,81
2018/04/10,20,6.54,15,6.34,6.89,7.29,107.5,84
2018/04/10,21,6.25,14.59,4.1,5.86,6.71,42.3,70
2018/04/10,22,6.21,15,4.1,5.91,6.82,40.3,66
2018/04/10,23,6.41,15,5.62,6.54,7.01,94.8,78
2018/04/10,24,6.1,11.96,3.9,6.84,6.85,169.4,100
2018/04/10,25,4.9,14.21,3.3,8.16,8.52,50.8,79
2018/04/10,26,4.7,15,2.9,15,8.26,49,74
2018/04/10,27,5.75,13,4.1,6.57,7.02,83.2,83
2018/04/10,28,6.04,20,5.64,6.64,7.54,60.4,78
2018/04/10,29,7.03,15,4.9,9.4,7.76,112.6,93
2018/04/10,30,7.12,20,3.93,3.93,7.84,106.1,97
2018/04/10,31,7.1,20,4.9,10.92,8.03,103.5,110
2018/04/10,32,8.59,20,5.62,5.62,7.82,179,111
2018/04/10,33,8.62,20,6.4,6.4,8.89,86.8,100
2018/04/10,34,9.05,20,8.57,8.57,9.4,153.2,105
2018/04/10,35,9.79,20,5.62,5.62,10.11,104.5,130
2018/04/10,36,10.49,20,6.75,6.75,10.04,128.2,113
2018/04/10,37,14.64,20,7.69,7.69,10.34,203.5,126
2018/04/10,38,14.64,20,9.87,9.87,11.02,167.3,114
2018/04/10,39,11.31,20,7.57,7.57,10.26,177.7,121
2018/04/10,40,10,20,7,9.22,9.37,175.2,112
2018/04/10,41,9.44,15,5.99,9.83,8.12,135.8,104
2018/04/10,42,8.53,18.95,6.35,13.96,8.1,128.7,109
2018/04/10,43,8.53,17,6.4,8.8,8.27,81.2,101
2018/04/10,44,7.45,13.8,5,6.99,8.09,39.5,85
2018/04/10,45,11.65,11.65,6.75,6.75,8.2,69,93
2018/04/10,46,11.56,11.56,6.5,6.5,8.33,131.8,98
2018/04/10,47,11.6,17,5,8.84,8.27,35.4,75
2018/04/10,48,7.45,17,5,17,7.61,88.7,80
2018/04/11,1,5.7,10.59,5.7,10.03,8.42,89.3,87
2018/04/11,2,8.41,10.41,5.6,8.49,8.19,64.7,80
2018/04/11,3,8.3,10.3,4.2,9,7.56,39.9,71
2018/04/11,4,7.22,11.16,3.7,9.01,7.22,35,64
2018/04/11,5,6.98,10.58,4.2,9.17,8.38,113,73
2018/04/11,6,8.24,11.16,5.7,9.35,9.05,181,75
2018/04/11,7,8.46,11.91,8.46,8.84,9.02,136.5,64
2018/04/11,8,8.45,12.09,8.45,8.76,9.09,166.8,65
2018/04/11,9,8.48,12.37,8.48,8.82,9.15,169.6,70
2018/04/11,10,8.46,12.15,8.46,8.79,9.09,159.9,59
2018/04/11,11,9.81,12.18,8.11,8.11,9.17,131.1,71
2018/04/11,12,13.68,13.68,5.6,7.69,9.08,172.4,78
2018/04/11,13,13.83,13.83,5.6,6.64,9.19,146.9,79
2018/04/11,14,13.89,13.89,4.6,5.1,8.15,45.7,74
2018/04/11,15,13.9,13.9,4.6,6.64,8.24,54.9,62
2018/04/11,16,14.48,14.48,5.7,8.9,9.25,44,61
2018/04/11,17,9.02,14.02,5.7,9.63,8.36,44.6,76
2018/04/11,18,10.14,15.51,8.15,9.88,9.66,87.9,97
2018/04/11,19,9.75,15.13,7.85,9.63,9.34,88.8,96
2018/04/11,20,9.62,15.43,8.08,9.93,9.46,91,90
2018/04/11,21,9.03,14.25,7.03,9.43,8.7,97.1,96
2018/04/11,22,9.28,14.28,7.09,9.78,8.45,109.7,97
2018/04/11,23,9.22,14.22,7.09,8.78,8.49,114.1,96
2018/04/11,24,9.06,14.06,7.06,9.56,8.45,120.8,101
2018/04/11,25,7.67,12.7,5.5,8.8,7.22,124.5,113
2018/04/11,26,7.67,13.59,5.5,7.72,7.18,121,108
2018/04/11,27,8.71,14.12,6.93,8.62,8.57,238.1,115
2018/04/11,28,8.68,14.09,6.92,9.59,8.31,199.2,120
2018/04/11,29,9.63,14.22,8.43,10.59,9.19,78.7,103
2018/04/11,30,9.66,14.2,8.86,10.16,9.51,77.6,95
2018/04/11,31,9.08,12,8.95,9.08,9.38,99.5,88
2018/04/11,32,12.29,14.95,9.12,12.52,10.3,126.7,112
2018/04/11,33,12.01,15.75,9.4,13.01,10.63,104,110
2018/04/11,34,11.5,15.75,9.25,12.01,10.55,105.1,101
2018/04/11,35,11.64,16.5,10.3,11,11.18,115.9,108
2018/04/11,36,12,17.83,9.63,12.87,11.65,186,158
2018/04/11,37,12,20,10.11,13.08,12.23,154.3,158
2018/04/11,38,13.33,19.92,10.33,19.92,12.81,195.4,136
2018/04/11,39,11.46,17,9.65,10.59,11.37,158.9,186
2018/04/11,40,10.39,15.81,9.5,11.31,10.29,206.7,124
2018/04/11,41,12,20,9.57,10.63,10.01,155.6,137
2018/04/11,42,11.41,20,9.2,9.46,9.66,227.4,109
2018/04/11,43,9.14,14.27,8.78,12,10.13,81.6,78
2018/04/11,44,8.44,14.02,6.4,9.46,9.43,234.7,93
2018/04/11,45,11.83,14.41,9.16,9.86,9.56,155.2,85
2018/04/11,46,11.57,14.09,8.87,8.94,9.46,94.8,85
2018/04/11,47,11.47,12.77,8.77,8.79,9.68,96,95
2018/04/11,48,11.34,12.76,8.67,8.67,9.69,88,89
2018/04/12,1,11.37,11.37,7.61,8.63,8.43,99,72
2018/04/12,2,10.75,10.75,7.21,9.13,8.27,102,80
2018/04/12,3,10.63,10.63,6.29,9.5,8.07,105.5,82
2018/04/12,4,7,9.14,4.4,9.14,7.85,104.3,78
2018/04/12,5,10.62,10.62,5.5,8.71,8.08,102.9,83
2018/04/12,6,10.74,10.74,5.6,9.5,8.61,177.3,77
2018/04/12,7,11.54,11.54,8.23,9.5,8.92,139,70
2018/04/12,8,11.75,11.75,8.03,8.03,8.9,143,70
2018/04/12,9,12,12,6.2,9.45,8.62,78.2,68
2018/04/12,10,11.72,11.72,8.23,9.16,8.62,75.1,65
2018/04/12,11,12.15,12.15,8.51,9.15,8.76,94.3,70
2018/04/12,12,13.41,13.41,7.86,8.86,8.56,110.9,75
2018/04/12,13,13.54,13.54,5,5,8.02,95.4,83
2018/04/12,14,13.46,13.46,7.35,10,8.81,61.4,67
2018/04/12,15,13.19,13.83,4.3,10,8.38,78.9,79
2018/04/12,16,9.74,13.43,5.1,8.64,8.37,78.3,79
2018/04/12,17,6.57,12.02,5.88,7.28,6.63,82,83
2018/04/12,18,7.1,12.1,7,10,8.39,135.1,85
2018/04/12,19,7.09,12.15,6.58,8.56,7.63,75.3,83
2018/04/12,20,6.94,12.15,6.44,8.12,7.31,58.3,78
2018/04/12,21,6.68,11.99,6.48,6.6,7.03,75.7,70
2018/04/12,22,6.68,12.03,4.5,6.63,7.29,75.6,85
2018/04/12,23,6.68,11.99,6.55,9.18,7.29,78,84
2018/04/12,24,6.68,12.04,6.57,6.64,6.99,57.1,85
2018/04/12,25,8.69,14.69,3.7,5.94,7.62,61.3,87
2018/04/12,26,6.37,14.46,3.4,5.81,7.53,75.4,100
2018/04/12,27,6.8,13,6.6,7.1,8.37,333.7,134
2018/04/12,28,7.1,15,6.6,12.1,8.1,123.1,114
2018/04/12,29,7,13.91,5.3,7.15,8.24,153.4,117
2018/04/12,30,15,19.7,6.34,19.7,8.31,70.9,92
2018/04/12,31,7,13.76,5.4,8.81,8.44,128.3,101
2018/04/12,32,8.85,15.06,7,7,8.56,136,107
2018/04/12,33,9.12,15.4,7.44,7.73,8.32,290.6,122
2018/04/12,34,9.09,15.36,7.44,7.5,8.45,248.8,112
2018/04/12,35,9.32,15.86,8.82,9.12,10.16,49.2,94
2018/04/12,36,9.9,16.38,8.85,8.85,9.73,167.8,103
2018/04/12,37,10.2,16.38,9.73,9.73,10.54,47.8,94
2018/04/12,38,9.9,16.38,9.5,9.6,10.68,44.2,96
2018/04/12,39,10.13,16.66,9.67,9.83,10.68,48.1,96
2018/04/12,40,9.47,15.88,9.01,10.6,10.08,46.3,97
2018/04/12,41,9.25,15.2,9.13,9.22,9.61,35.9,90
2018/04/12,42,9.27,14.27,8.8,9.5,9.42,41.6,93
2018/04/12,43,9,14.22,8.72,8.85,8.93,131.2,83
2018/04/12,44,8.91,13.91,8.28,9.08,8.58,147.4,106
2018/04/12,45,11.8,14.18,8.28,8.85,8.89,106.2,95
2018/04/12,46,11.62,13.88,8.28,8.67,8.79,112.8,101
2018/04/12,47,11.59,13.75,8.07,8.28,8.58,156,99
2018/04/12,48,11.34,12.2,8.15,8.28,8.36,134.7,94
2018/04/13,1,5.7,10.09,5.7,9,8.72,71.1,55
2018/04/13,2,5.3,9.3,5.3,8.55,7.99,81.3,76
2018/04/13,3,8.01,8.49,5.1,7.81,7.69,72.3,80
2018/04/13,4,8.18,8.66,5.2,8.55,7.81,70.1,74
2018/04/13,5,8.18,9.3,5.2,6.99,7.76,70.5,75
2018/04/13,6,8.93,9.3,5.4,7.53,8.08,78.2,69
2018/04/13,7,8.59,9.3,5.6,8.62,8.25,83,78
2018/04/13,8,9.08,9.86,5.6,8.62,8.27,90.7,64
2018/04/13,9,9.15,9.93,5.6,7.74,8.66,119.3,79
2018/04/13,10,11.31,11.31,5.7,9,8.79,114.1,79
2018/04/13,11,11.98,11.98,6.4,9.44,8.84,70.6,75
2018/04/13,12,13.46,13.46,6.4,8.36,8.79,76,76
2018/04/13,13,13.59,13.59,8.19,8.33,8.71,89.4,76
2018/04/13,14,13.62,13.62,6.35,6.35,8.38,102.4,90
2018/04/13,15,13.34,13.34,8.3,8.55,9.44,37.3,66
2018/04/13,16,13.58,13.58,7.27,8.55,8.51,45,73
2018/04/13,17,6.57,14.22,5.76,11.17,6.5,71.6,85
2018/04/13,18,6.86,12.04,5.84,12.04,6.62,77.9,79
2018/04/13,19,6.84,16.09,5.62,5.62,6.55,72.4,82
2018/04/13,20,6.94,12.04,4.7,5.63,6.37,72.4,78
2018/04/13,21,6.72,12.68,5.62,5.62,6.36,66.8,79
2018/04/13,22,6.75,12.01,4.6,6.68,6.47,72.6,90
2018/04/13,23,6.69,12.04,5.66,6.73,6.67,72.2,94
2018/04/13,24,6.68,12.04,5.63,6.7,6.67,88.8,103
2018/04/13,25,10.89,13.92,3.9,6.21,8.04,75.5,89
2018/04/13,26,11.49,11.85,3.8,6.21,7.92,75.4,88
2018/04/13,27,15,20,6,6.73,7.52,180.3,105
2018/04/13,28,15,20,6.08,7.1,7.5,194.4,108
2018/04/13,29,15,16.09,4.9,12.12,7.55,232,112
2018/04/13,30,15.19,15.19,5.09,15,7.53,235.1,120
2018/04/13,31,12,15,6.14,9.56,9.12,118.5,109
2018/04/13,32,20,20,6.4,15,9.57,86,98
2018/04/13,33,13,15,6.4,15,8.63,70.9,112
2018/04/13,34,8.91,19.6,8.41,15,9.83,99.1,106
2018/04/13,35,9.94,14.99,9.14,9.88,11.09,225.6,111
2018/04/13,36,9.9,16.09,8.36,9.91,9.8,115.5,103
2018/04/13,37,10.53,20,10.5,10.58,11.08,83.4,92
2018/04/13,38,10.53,20,10.51,10.58,10.96,80.9,88
2018/04/13,39,13.03,16.09,10.43,10.58,10.72,80.2,93
2018/04/13,40,12.3,15,9.8,10.1,10.08,54.4,98
2018/04/13,41,12.25,20,9.7,9.99,10.23,64.3,71
2018/04/13,42,9.45,17.99,8.9,9.52,9.83,81.6,95
2018/04/13,43,9.23,14.45,8.23,9.3,9.33,215.3,79
2018/04/13,44,9.03,14.03,8.57,9.3,10.23,237.9,89
2018/04/13,45,11.99,14.3,9.1,9.5,9.53,135.1,67
2018/04/13,46,11.72,14.1,9.03,9.15,10.32,206,83
2018/04/13,47,11.65,15,8.69,9.3,9.54,50.9,72
2018/04/13,48,11.41,13.26,8.28,9.02,8.82,69.9,97
2018/04/14,1,10.02,10.02,6.6,9.5,9.17,32.4,60
2018/04/14,2,11.43,11.43,5.9,9.5,9.21,92.2,63
2018/04/14,3,11.62,11.62,5.9,8.51,8.66,140.3,72
2018/04/14,4,11.59,11.59,5.9,8.55,8.6,147.4,68
2018/04/14,5,11.76,11.76,8.26,9.5,8.82,196.5,83
2018/04/14,6,11.8,11.8,8.55,9.5,8.76,144.4,79
2018/04/14,7,12.04,12.04,9.05,9.5,9.4,116.1,67
2018/04/14,8,12.23,12.23,9.02,9.02,9.67,171.2,69
2018/04/14,9,12.46,12.46,8.49,11.65,9.85,205.2,81
2018/04/14,10,12.18,12.61,9.48,9.48,9.69,135.4,67
2018/04/14,11,12.12,12.12,6.3,9.5,9.1,107.6,71
2018/04/14,12,11.3,11.3,7.63,9.73,8.69,227.2,82
2018/04/14,13,6.98,8.87,4.2,8.78,8.24,121.6,68
2018/04/14,14,12.63,12.63,6.44,9.12,8.38,111.2,67
2018/04/14,15,12.5,12.5,4.8,7.62,8.01,27,69
2018/04/14,16,14.87,14.87,5.4,7.8,8.29,33.5,60
2018/04/14,17,7.02,14.8,4.9,10.5,7.86,35.4,54
2018/04/14,18,7.96,14.8,7.7,8.06,8.44,32.4,65
2018/04/14,19,12.64,14.8,5.7,7.55,7.97,80.4,67
2018/04/14,20,8.36,14.8,7.6,14.8,8.59,51.5,73
2018/04/14,21,8.43,14.8,6.3,7.54,8.48,44.5,71
2018/04/14,22,8.4,14.92,7.47,14.92,9.53,60.9,73
2018/04/14,23,10.98,15,7.67,8.59,9.48,62.3,78
2018/04/14,24,8.48,15,6.3,15,9.16,59.9,79
2018/04/14,25,7.62,15,7.2,7.2,10.77,55.3,60
2018/04/14,26,7.62,14,6.87,6.87,9.24,70.6,76
2018/04/14,27,8.47,15.01,5.97,6.93,8.81,88.2,92
2018/04/14,28,8.4,14.92,7.6,14.92,9.97,77.5,86
2018/04/14,29,8.43,15,7.63,8.28,9.31,83.1,87
2018/04/14,30,8.63,19.53,7.83,8.68,9.71,82.9,87
2018/04/14,31,11.15,14,6.73,13.01,9.74,159.1,84
2018/04/14,32,11.13,14.2,8.55,8.95,9.59,90,81
2018/04/14,33,8.79,13.15,7.68,13.15,9.25,109.7,87
2018/04/14,34,11.29,14.8,8.28,8.59,9.31,96.6,86
2018/04/14,35,8.84,14.8,8.77,9.28,9.66,98.2,77
2018/04/14,36,8.89,15,7.56,9.08,9.81,88.2,83
2018/04/14,37,8.85,16,8.8,14,10.51,95.2,77
2018/04/14,38,13.24,16,9.94,10,10.73,43.3,74
2018/04/14,39,12.48,16,9.53,10.58,10.56,25.2,62
2018/04/14,40,9.23,15.09,8.85,9.26,9.93,26.1,69
2018/04/14,41,9.19,15,9.15,9.49,9.85,26.4,66
2018/04/14,42,8.88,15,8.79,9.13,9.7,27.4,64
2018/04/14,43,8.79,14.17,8.09,8.89,9.26,33.6,70
2018/04/14,44,8.72,12.8,8.52,8.82,8.89,26.3,59
2018/04/14,45,12,12,8.09,8.81,8.68,190.7,84
2018/04/14,46,11.9,12.1,7.83,8.79,8.55,227.5,85
2018/04/14,47,15,15,7.57,8.28,8.28,108.3,69
2018/04/14,48,10.76,14,7.57,8.69,8.27,70.3,71
2018/04/15,1,5.5,12.55,5.5,8.49,9.04,56,59
2018/04/15,2,4.7,12.54,4.7,9.5,8.2,56,57
2018/04/15,3,4.7,12.54,4.7,9.5,8.11,58.4,59
2018/04/15,4,4.6,12.54,4.6,8.25,7.92,89.3,60
2018/04/15,5,4.6,12.54,4.6,9.5,7.79,109,63
2018/04/15,6,4.8,12.1,4.8,9.51,8.65,211.1,64
2018/04/15,7,8.39,11.05,5.4,8.43,7.81,76.5,59
2018/04/15,8,7.64,11.19,6.85,6.85,7.87,76.5,59
2018/04/15,9,5.7,11.54,5.7,8.83,8.03,86.7,56
2018/04/15,10,7.7,11.34,7.03,9.5,7.92,74.4,58
2018/04/15,11,7.64,11.4,7.48,9.61,8.86,172.3,72
2018/04/15,12,10.28,12.8,6.63,6.85,7.98,59.5,61
2018/04/15,13,11,12.8,7.37,7.47,8.71,57.3,59
2018/04/15,14,5.6,15,5.6,8.43,9.26,63.1,62
2018/04/15,15,6,12.56,6,8.51,9.6,51.5,64
2018/04/15,16,11,12.8,7.1,8.56,9.42,50.3,56
2018/04/15,17,4.6,10.8,4.6,9.2,8.11,27.2,62
2018/04/15,18,8.47,11,7.96,9.2,8.7,30.6,54
2018/04/15,19,8.72,19.52,6.6,8.55,8.93,43.9,58
2018/04/15,20,8.72,14.2,6.6,8.55,8.66,36.6,65
2018/04/15,21,8.54,20,5.1,8.19,9.59,42.5,70
2018/04/15,22,8.54,14.1,5.1,14.1,9.05,47.8,65
2018/04/15,23,7.73,13.65,4.9,8,7.9,39.7,60
2018/04/15,24,7.73,13.16,4.6,13.16,8.21,41.9,69
2018/04/15,25,4.6,12.47,4.6,8.08,7.44,27.9,66
2018/04/15,26,3.9,12.48,3.9,7.48,7.13,24.2,68
2018/04/15,27,3.7,12.45,3.7,6.84,7.16,29.4,63
2018/04/15,28,3.7,12.47,3.7,6.79,7.05,31.3,63
2018/04/15,29,3.6,12.47,3.6,7.09,6.86,26.3,64
2018/04/15,30,3.9,13.2,3.9,6.75,8.78,48,68
2018/04/15,31,4.1,12.86,4.1,5.82,8.11,44.2,67
2018/04/15,32,4.6,12.6,4.6,6.76,7.24,32.8,63
2018/04/15,33,4.6,12.9,4.6,8.84,8.33,99.3,83
2018/04/15,34,7.69,13,7.09,8.18,8.06,138.1,91
2018/04/15,35,8.54,13.5,7.09,8.71,8.16,87.2,88
2018/04/15,36,7.99,13.83,7.09,8.59,8.11,81.6,76
2018/04/15,37,8.53,15,7.51,15,9.57,101.3,90
2018/04/15,38,8.92,14.33,7.68,9.77,9.18,99.6,83
2018/04/15,39,8.73,14.36,7.64,9.77,9.28,92,86
2018/04/15,40,7.1,14.18,7.1,9.47,9.23,60.3,74
2018/04/15,41,7,13.5,7,9.33,9,67.6,70
2018/04/15,42,6.8,13.2,6.8,9.17,8.27,71.5,72
2018/04/15,43,6.7,13,6.7,9.01,8.18,72.9,70
2018/04/15,44,6,12.56,6,7.09,8.33,77.9,68
2018/04/15,45,11.69,11.69,7.33,7.33,8.67,90.4,71
2018/04/15,46,11.31,11.31,7.09,8.24,8.5,103.7,65
2018/04/15,47,10.82,10.82,7.09,8.04,7.68,89.5,70
2018/04/15,48,10.6,10.6,7.09,7.62,7.61,148.9,77
2018/04/16,1,10.75,10.75,6.16,7.09,7.37,76.3,56
2018/04/16,2,10.02,10.5,5.85,7.6,7.16,92.8,74
2018/04/16,3,10.5,10.5,5.9,7.5,7.72,193.5,80
2018/04/16,4,10.5,10.5,6.73,8.5,7.78,172.7,72
2018/04/16,5,10.5,12.4,6.66,7.56,7.82,173,65
2018/04/16,6,10.72,10.72,7.09,8.5,7.97,184.2,74
2018/04/16,7,11.1,11.65,6.71,8.67,8.09,231.9,76
2018/04/16,8,11.24,13,6.92,8.67,8.14,250,71
2018/04/16,9,11.65,11.65,5.62,5.62,7.95,257.6,78
2018/04/16,10,11.47,11.66,7.14,7.14,8.28,213.9,78
2018/04/16,11,12.36,12.46,5.86,5.86,8.81,123.9,67
2018/04/16,12,12.37,12.47,5.62,5.62,7.94,163.5,74
2018/04/16,13,12.39,12.39,7.91,7.91,8.97,94.6,69
2018/04/16,14,13.63,13.63,5.86,5.86,8.79,63.5,68
2018/04/16,15,15,15,6.22,7.66,7.96,88.8,75
2018/04/16,16,15,15,6.79,6.79,8.36,70.9,74
2018/04/16,17,6.53,15,5.62,5.62,6.51,104.9,69
2018/04/16,18,6.88,16.09,6.46,16.09,6.91,78.9,71
2018/04/16,19,7.13,20,6.88,7.29,7.91,49.4,68
2018/04/16,20,7.36,16.09,6.48,7,7,114,75
2018/04/16,21,6.6,20,5.8,6.24,7.5,71.5,77
2018/04/16,22,6.68,20,5.62,5.62,7.57,69.1,76
2018/04/16,23,6.68,16.68,4.68,6.18,7.03,77.6,84
2018/04/16,24,6.68,20,4.68,15,7.42,101,86
2018/04/16,25,5.4,15,5.1,5.4,6.19,132.2,95
2018/04/16,26,5.4,15,5,5.4,6.07,127.5,91
2018/04/16,27,7.5,15,5.5,5.68,6.78,170.5,96
2018/04/16,28,7.53,15,5.53,6.78,7.27,162,95
2018/04/16,29,7.53,15,5.29,6.78,7.41,141.4,92
2018/04/16,30,7.53,15,5.4,7.53,7.5,142.2,104
2018/04/16,31,7.53,15,5.47,6.78,7.02,160.3,93
2018/04/16,32,7.97,20,6.47,7.87,7.51,153.6,277
2018/04/16,33,8.67,16.09,5.62,10.23,7.71,78.4,108
2018/04/16,34,9.23,20,7.81,9.13,8.97,192.1,106
2018/04/16,35,9.73,16.09,7.48,9.63,9.33,115,95
2018/04/16,36,10.38,16.09,8.15,9.75,9.48,167,104
2018/04/16,37,11.59,20,9.06,9.74,10.02,152.5,103
2018/04/16,38,10.68,17.69,9.53,10.43,10.34,99.4,105
2018/04/16,39,11.24,15,9.45,10.17,9.82,140.4,98
2018/04/16,40,10.41,15,9.4,9.44,9.67,142.6,95
2018/04/16,41,12.11,13.6,9.24,9.24,9.52,167,96
2018/04/16,42,11.46,13.3,8.98,9.37,9.15,162.8,98
2018/04/16,43,9.06,13.52,7.5,8.24,9.66,447.2,103
2018/04/16,44,8.82,13.02,5.86,11,9.66,614.5,123
2018/04/16,45,12.29,12.29,7.48,9.74,10.27,592.7,125
2018/04/16,46,12.23,12.23,7.21,8.89,9.44,482.7,126
2018/04/16,47,11.77,12.8,6.79,8.76,8.9,407.2,119
2018/04/16,48,12.23,12.23,6.76,8.12,8.49,299.7,115
2018/04/17,1,8.45,10.14,8.45,8.55,8.8,59.9,73
2018/04/17,2,8.6,9.95,6.6,8.55,8.64,63.5,81
2018/04/17,3,9.94,9.94,6.5,8.67,8.72,65.8,71
2018/04/17,4,10,10,8.32,8.55,8.74,64.5,66
2018/04/17,5,9.92,9.92,7.83,8.67,8.65,64.9,72
2018/04/17,6,11.91,11.91,8.01,9.76,8.77,64.8,74
2018/04/17,7,12.26,12.26,8.09,8.55,8.7,253.2,92
2018/04/17,8,12.4,12.4,8.18,8.55,8.89,215.1,94
2018/04/17,9,12.7,12.7,8.3,9.5,9.13,209.7,100
2018/04/17,10,12.29,12.29,8.43,10.58,9.06,202.9,96
2018/04/17,11,12.48,12.6,8.55,9.02,9.18,309.1,119
2018/04/17,12,12.5,12.6,8.52,9.02,9.01,277.8,243
2018/04/17,13,10.14,12.6,7.82,8.55,8.5,161.9,86
2018/04/17,14,10.33,12.8,8,8.67,8.56,173.9,88
2018/04/17,15,10.13,14.2,8.36,8.55,8.69,248.1,94
2018/04/17,16,10.21,13.6,7.01,8.55,8.48,254.4,105
2018/04/17,17,8.68,12.83,7.48,8.36,8.74,184.3,93
2018/04/17,18,11.13,14.64,7.48,12.73,9.7,167,100
2018/04/17,19,14.64,24.6,8,13.46,10.27,184.6,105
2018/04/17,20,10.85,16.3,6.74,7.42,9.22,297.8,107
2018/04/17,21,8.9,15.91,8.76,8.94,10.04,346.3,106
2018/04/17,22,8.9,15.97,8.74,9.34,10.55,444.1,113
2018/04/17,23,8.9,20.57,8.8,11.76,11.04,526.5,114
2018/04/17,24,8.9,20.6,8.79,9.27,11.99,454.9,121
2018/04/17,25,8.32,15.17,6.57,8.62,8.26,175.1,106
2018/04/17,26,7.7,15.08,6.57,8.3,8.26,135.5,109
2018/04/17,27,9.07,16.3,8.5,9.2,9.48,184.3,218
2018/04/17,28,8.92,20,8.26,9.2,9.68,193,156
2018/04/17,29,9.23,20,8.01,9.79,9.86,257,137
2018/04/17,30,9.19,20,8.01,9.25,9.94,268.7,131
2018/04/17,31,9.23,20,8.55,9.24,9.69,183.5,105
2018/04/17,32,9.55,20,8.62,9.74,10.51,273.8,132
2018/04/17,33,14.64,20,9.49,15.48,11.49,269.7,139
2018/04/17,34,14.64,20,8.95,10.23,11.27,259.1,141
2018/04/17,35,10.43,19.6,9.57,10.93,10.36,205.8,112
2018/04/17,36,10.48,20,10.33,10.53,10.8,127.3,99
2018/04/17,37,10.26,20,10,10.58,10.76,131.2,108
2018/04/17,38,12.83,16.46,9.53,10.79,10.68,139.6,119
2018/04/17,39,9.77,16.46,9.06,9.74,10.39,151.7,118
2018/04/17,40,9.2,15,8.85,9.5,10.28,231.7,92
2018/04/17,41,8.9,15,8.61,9.32,9.57,95.6,92
2018/04/17,42,11.95,15,8.72,9.56,9.73,233.8,99
2018/04/17,43,9.06,13.1,8.43,9.42,9.58,86.5,85
2018/04/17,44,8.87,12.9,8.8,10,9.34,288.1,81
2018/04/17,45,12.57,12.98,8.8,11.65,9.9,136.9,89
2018/04/17,46,11.89,11.89,8.76,10,9.44,190.1,91
2018/04/17,47,11.78,11.78,8.59,9.02,9.17,295.4,106
2018/04/17,48,11.59,11.65,8.35,9.39,9.18,93.8,82
